AÑO,MES,CLIENTE,CODIGO,NOMBRE DE ARTICULO,UNIDAD / MEDIDA,CANTIDAD,VALOR UNITARIO,TOTAL DESCUENTO,VALOR TOTAL,# FACT.,CC,CAT1,CAT2,CAT3,CATEGORIA,DEPARTAMENTO,MUNICIPIOS,fecha_periodo,rango_ticket,mes_num
2024,Diciembre,4117002,10200,PREINICIACION CERDOS FASE I        ,BULTO          ,6,118000.0,0,708000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Diciembre,$500K-$1M,12
2024,Diciembre,4117002,10203,MAXI LECHONES   R                  ,BULTO          ,17,95000.0,0,1615000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Diciembre,>$1M,12
2024,Diciembre,4117002,10206,MAXI CERDOS P                      ,BULTO          ,12,84000.0,0,1008000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Diciembre,>$1M,12
2024,Diciembre,4117002,10207,MAXI CERDOS FINALIZADOR            ,BULTO          ,11,93000.0,0,1023000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Diciembre,>$1M,12
2024,Diciembre,4117002,10213,CERDAS LACTANCIA PRIMERIZAS        ,BULTO          ,9,99000.0,0,891000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Diciembre,$500K-$1M,12
2024,Diciembre,4272458,50118,FIBRAMIX PELETIZADO X 10KG         ,BULTO          ,1,59000.0,0,59000,1,4272458,501,501,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,7125529,10833,FILPO ADULTO 30KG                  ,BULTO          ,2,105000.0,0,210000,2,7125529,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,7125529,20706,TRUCHA LEVANTE 40                  ,BULTO          ,1,195000.0,0,195000,1,7125529,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,9127218,10121,MAXI HUEVO C                       ,BULTO          ,10,85000.0,0,850000,2,9127218,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,9127218,10123,PONEDORA EXTRA I C                 ,BULTO          ,2,83000.0,0,166000,1,9127218,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,9127218,10303,PECES 25                           ,BULTO          ,1,120000.0,0,120000,1,9127218,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,9127218,20308,CERDO ENGORDE                      ,BULTO          ,4,74500.0,0,298000,2,9127218,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$250K-$500K,12
2024,Diciembre,9127218,20707,TRUCHA FINALIZACION 40             ,BULTO          ,1,209000.0,0,209000,1,9127218,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,9395832,10830,FILPO CACHORROS 10KG               ,BULTO          ,2,48000.0,0,96000,1,9395832,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9395832,20707,TRUCHA FINALIZACION 40             ,BULTO          ,6,209000.0,0,1254000,2,9395832,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,9397589,10211,MAXI CERDAS GESTACION   R          ,BULTO          ,1,78000.0,0,78000,1,9397589,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9397589,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,10,94000.0,0,940000,2,9397589,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,9397589,20505,ITAL LECHE PELLET                  ,BULTO          ,1,58000.0,0,58000,1,9397589,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9397589,61101,POMADA ALFA X 60G                  ,UNIDAD         ,1,30000.0,0,30000,1,9397589,611,611,611,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2024-Diciembre,<$50K,12
2024,Diciembre,9524221,10101,MAXI POLLITOS H.                   ,BULTO          ,1,100000.0,0,100000,1,9524221,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9524221,20304,CERDO FINALIZADOR NARANJA          ,BULTO          ,1,92000.0,0,92000,1,9524221,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9524221,60702,MAIZ PARTIDO NACIONAL @            ,BOLSA          ,2,73000.0,0,146000,1,9524221,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,9527933,10602,FORRAJE GANADERIA H TULIPAN        ,BULTO          ,1,59000.0,0,59000,1,9527933,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9527933,10603,FORRAJE GANADERIA P TULIPAN        ,BULTO          ,1,60000.0,0,60000,1,9527933,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9527933,30110,NUTRECAN ADULTOS RM Y RG 8KG       ,BULTO          ,1,22000.0,0,22000,1,9527933,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,<$50K,12
2024,Diciembre,9527933,30117,NUTRECAN SENIOR 2K*8               ,BOLSA          ,1,22000.0,0,22000,1,9527933,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,<$50K,12
2024,Diciembre,9527933,50201,RAZA PERROS 30KG                   ,BULTO          ,3,105000.0,0,315000,3,9527933,502,502,502,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,$250K-$500K,12
2024,Diciembre,9527933,60810,DONKAT GATOS ADULTOS X 7KG         ,BULTO          ,1,22000.0,0,22000,1,9527933,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,<$50K,12
2024,Diciembre,9531884,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,125000.0,0,125000,1,9531884,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,9534538,10203,MAXI LECHONES   R                  ,BULTO          ,14,95000.0,0,1330000,1,9534538,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,9534538,10204,MAXI LECHONES                      ,BULTO          ,3,95000.0,0,285000,1,9534538,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$250K-$500K,12
2024,Diciembre,9534538,10207,MAXI CERDOS FINALIZADOR            ,BULTO          ,12,93000.0,0,1116000,1,9534538,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,9534538,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,50,85000.0,0,4250000,1,9534538,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,9636255,10112,BROILER P                          ,BULTO          ,1,98000.0,0,98000,1,9636255,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,9636255,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,2,94000.0,0,188000,1,9636255,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,17037305,10500,TERNERAS LEVANTE                   ,BULTO          ,3,92000.0,0,276000,1,17037305,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$250K-$500K,12
2024,Diciembre,17037305,10602,FORRAJE GANADERIA H TULIPAN        ,BULTO          ,1,62000.0,0,62000,1,17037305,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,17037305,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,110000.0,0,110000,1,17037305,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,17037305,20503,CREMOSA                            ,BULTO          ,15,66000.0,0,990000,1,17037305,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,17037305,60504,SAL 11% X 40KG                     ,BOLSA          ,3,77000.0,0,231000,1,17037305,605,605,605,SALES                                   ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,18004655,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,103000.0,0,103000,1,18004655,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,22222222,10103,MAXI POLLITOS C.                   ,BULTO          ,54,99814.81,0,5390000,8,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10104,POLLITOS INICIACION 1K*20          ,BOLSA          ,1,28000.0,0,28000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,<$50K,12
2024,Diciembre,22222222,10105,POLLITOS INICIACION                ,BULTO          ,1,86000.0,0,86000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,22222222,10107,MAXI BROILER C.                    ,BULTO          ,12,98333.33,0,1180000,3,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10108,MAXI BROILER P                     ,BULTO          ,47,110000.0,0,5170000,6,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10109,MAXI BROILER PIGMENTO C            ,BULTO          ,61,109786.89,0,6697000,17,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10110,MAXI BROILER PIGMENTO P            ,BULTO          ,5,110000.0,0,550000,5,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,22222222,10112,BROILER P                          ,BULTO          ,16,97250.0,0,1556000,11,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10113,POLLO CAMPESINO C 1K*20            ,BOLSA          ,4,2500.0,0,10000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,<$50K,12
2024,Diciembre,22222222,10114,POLLO CAMPESINO C                  ,BULTO          ,12,77000.0,0,924000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,22222222,10118,POLLAS                             ,BULTO          ,52,85615.38,0,4452000,5,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10120,MAXI HUEVO H                       ,BULTO          ,14,84892.86,0,1188500,11,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10121,MAXI HUEVO C                       ,BULTO          ,316,85164.56,0,26912000,56,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10123,PONEDORA EXTRA I C                 ,BULTO          ,293,84245.73,0,24684000,30,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10125,PONEDORA EXTRA I P                 ,BULTO          ,1,83000.0,0,83000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,22222222,10133,CODORNICES CONTEGRAL               ,BULTO          ,45,92377.78,0,4157000,7,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10202,INICIACION CERDOS                  ,BULTO          ,8,116500.0,0,932000,4,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,22222222,10204,MAXI LECHONES                      ,BULTO          ,96,94635.42,0,9085000,19,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10205,CERDOS LEVANTE                     ,BULTO          ,6,85666.67,0,514000,5,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,22222222,10207,MAXI CERDOS FINALIZADOR            ,BULTO          ,1,93000.0,0,93000,1,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,22222222,10208,CERDOS SUPER ENGORDE               ,BULTO          ,50,95600.0,0,4780000,2,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10209,CERDOS ENGORDE                     ,BULTO          ,53,74000.0,0,3922000,4,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10211,MAXI CERDAS GESTACION   R          ,BULTO          ,1,78000.0,0,78000,1,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,22222222,10212,MAXI CERDAS GESTACION              ,BULTO          ,58,82681.03,0,4795500,12,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10213,CERDAS LACTANCIA PRIMERIZAS        ,BULTO          ,1,83000.0,0,83000,1,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,22222222,10214,MAXI CERDAS LACTANCIA              ,BULTO          ,28,90071.43,0,2522000,9,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10300,"MAXI PECES 38 1,8 E                ",BULTO          ,15,187000.0,0,2805000,2,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10301,"MAXI PECES 32 2,5 E                ",BULTO          ,26,135769.23,0,3530000,7,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10303,PECES 25                           ,BULTO          ,22,120000.0,0,2640000,2,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10304,"MAXI TRUCHAS 45 SP 1,8 E           ",BULTO          ,47,211148.94,0,9924000,4,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10305,"MAXI TRUCHAS 45 SP 3,5 E           ",BULTO          ,79,219063.29,0,17306000,9,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10306,TRUCHAS 40 CP E                    ,BULTO          ,113,219982.3,0,24858000,7,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10400,POTROS  CINTA AZUL                 ,BULTO          ,5,85000.0,0,425000,1,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Diciembre,$250K-$500K,12
2024,Diciembre,22222222,10401,YEGUAS                             ,BULTO          ,8,80500.0,0,644000,2,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,22222222,10402,CINTA AZUL  ADULTOS                ,BULTO          ,12,57000.0,0,684000,3,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,22222222,10403,CORCEL                             ,BULTO          ,1,70000.0,0,70000,1,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
2024,Diciembre,22222222,10500,TERNERAS LEVANTE                   ,BULTO          ,46,89586.96,0,4121000,8,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10501,NOVILLONAS                         ,BULTO          ,52,76865.38,0,3997000,13,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10504,CONTELAC 14%                       ,BULTO          ,106,87537.74,0,9279000,13,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10505,CONTELAC 16%                       ,BULTO          ,20,74000.0,0,1480000,1,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10506,CONTELAC 18%                       ,BULTO          ,59,65796.61,0,3882000,10,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10507,PRELACTANCIA                       ,BULTO          ,2,75000.0,0,150000,2,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,22222222,10515,NOVILLOS CEBA P                    ,BULTO          ,40,79050.0,0,3162000,13,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10516,MAXI SAL 11% H                     ,BULTO          ,1,24000.0,0,24000,1,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,<$50K,12
2024,Diciembre,22222222,10602,FORRAJE GANADERIA H TULIPAN        ,BULTO          ,2,60000.0,0,120000,1,22222222,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$100K-$250K,12
2024,Diciembre,22222222,10603,FORRAJE GANADERIA P TULIPAN        ,BULTO          ,14,59357.14,0,831000,7,22222222,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Diciembre,$500K-$1M,12
2024,Diciembre,22222222,10701,CONEJOS                            ,BULTO          ,107,98448.6,0,10534000,32,22222222,107,107,107,CONEJOS                                 ,Boyaca,Sogamoso,2024-Diciembre,>$1M,12
2024,Diciembre,22222222,10808,NUTRISS ADULTOS CARNE Y VEG 2K*5   ,BOLSA          ,2,34000.0,0,68000,1,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Diciembre,$50K-$100K,12
